Date,Open,High,Low,Close,Volume,Market Cap
15-Dec-17,696.38 ,697.13 ,621.06 ,684.45 ,2758710000 ,67090900000 
16-Dec-17,686.19 ,718.39 ,680.79 ,696.21 ,2165690000 ,66124200000 
17-Dec-17,696.24 ,735.83 ,696.24 ,719.98 ,2147390000 ,67106400000 
18-Dec-17,721.73 ,803.93 ,689.23 ,794.65 ,3249230000 ,69578400000 
19-Dec-17,793.90 ,881.94 ,785.34 ,826.82 ,4096550000 ,76552200000 
20-Dec-17,827.52 ,845.06 ,756.00 ,819.09 ,3969940000 ,79810600000 
21-Dec-17,820.24 ,880.54 ,792.69 ,821.06 ,3569060000 ,79125300000 
22-Dec-17,822.64 ,827.68 ,543.76 ,674.86 ,4977710000 ,79374400000 
23-Dec-17,681.32 ,763.90 ,679.73 ,719.39 ,2480340000 ,65752100000 
24-Dec-17,721.77 ,721.77 ,614.92 ,694.15 ,2300550000 ,69671200000 
25-Dec-17,698.87 ,782.52 ,698.87 ,765.83 ,2491760000 ,67475100000 
26-Dec-17,763.37 ,786.79 ,760.94 ,773.84 ,2201160000 ,73717800000 
27-Dec-17,774.97 ,789.25 ,738.41 ,762.84 ,2100030000 ,74854100000 
28-Dec-17,762.21 ,763.32 ,701.19 ,737.02 ,2389150000 ,73637100000 
29-Dec-17,740.39 ,770.12 ,729.61 ,753.59 ,2648970000 ,71544300000 
30-Dec-17,753.82 ,753.82 ,685.23 ,717.26 ,3187780000 ,72856900000 
31-Dec-17,712.21 ,760.35 ,710.12 ,756.73 ,2554270000 ,68850800000 
01-Jan-18,755.76 ,782.53 ,742.00 ,772.64 ,2595760000 ,73075800000 
02-Jan-18,772.35 ,914.83 ,772.35 ,884.44 ,5783350000 ,74695700000 
03-Jan-18,886.00 ,974.47 ,868.45 ,962.72 ,5093160000 ,85703500000 
04-Jan-18,961.71 ,1045.08 ,946.09 ,980.92 ,6502860000 ,93049400000 
05-Jan-18,975.75 ,1075.39 ,956.33 ,997.72 ,6683150000 ,94423900000 
06-Jan-18,995.15 ,1060.71 ,994.62 ,1041.68 ,4662220000 ,96326500000 
07-Jan-18,1043.01 ,1153.17 ,1043.01 ,1153.17 ,5569880000 ,100981000000 
08-Jan-18,1158.26 ,1266.93 ,1016.05 ,1148.53 ,8450970000 ,112164000000 
09-Jan-18,1146.00 ,1320.98 ,1145.49 ,1299.74 ,7965460000 ,110999000000 
10-Jan-18,1300.34 ,1417.38 ,1226.60 ,1255.82 ,9214950000 ,125976000000 
11-Jan-18,1268.09 ,1337.30 ,1135.17 ,1154.93 ,7235900000 ,122879000000 
12-Jan-18,1158.29 ,1296.04 ,1120.09 ,1273.20 ,5222300000 ,112263000000 
13-Jan-18,1270.47 ,1432.88 ,1270.47 ,1396.42 ,5746760000 ,123163000000 
14-Jan-18,1397.48 ,1400.56 ,1286.21 ,1366.77 ,4841630000 ,135503000000 
15-Jan-18,1365.21 ,1390.59 ,1290.60 ,1291.92 ,4781100000 ,132404000000 
16-Jan-18,1292.63 ,1292.63 ,875.55 ,1053.69 ,8405140000 ,125389000000 
17-Jan-18,1061.34 ,1090.23 ,780.92 ,1014.25 ,8545160000 ,102974000000 
18-Jan-18,1016.44 ,1100.31 ,967.76 ,1036.28 ,5938320000 ,98642100000 
19-Jan-18,1028.82 ,1093.22 ,1003.71 ,1039.10 ,4084450000 ,99863900000 
20-Jan-18,1044.95 ,1167.11 ,1044.95 ,1155.15 ,3975190000 ,101451000000 
21-Jan-18,1155.68 ,1155.68 ,1021.50 ,1049.58 ,3378090000 ,112226000000 
22-Jan-18,1055.35 ,1089.10 ,930.74 ,1003.26 ,3810100000 ,102504000000 
23-Jan-18,1004.17 ,1023.23 ,920.54 ,986.23 ,3556700000 ,97554300000 
24-Jan-18,987.48 ,1062.44 ,965.81 ,1058.78 ,3944040000 ,95952700000 
25-Jan-18,1063.22 ,1104.66 ,1034.74 ,1056.03 ,4050190000 ,103335000000 
26-Jan-18,1052.70 ,1080.60 ,996.78 ,1055.17 ,3617690000 ,102334000000 
27-Jan-18,1055.75 ,1121.98 ,1042.12 ,1107.07 ,3002870000 ,102651000000 
28-Jan-18,1111.78 ,1257.77 ,1111.78 ,1246.01 ,5372330000 ,108122000000 
29-Jan-18,1246.70 ,1256.70 ,1169.08 ,1182.36 ,3715080000 ,121269000000 
30-Jan-18,1184.13 ,1184.63 ,1058.97 ,1071.13 ,4107860000 ,115207000000 
31-Jan-18,1071.09 ,1128.66 ,1034.50 ,1118.31 ,3757560000 ,104231000000 
01-Feb-18,1119.37 ,1161.35 ,984.82 ,1036.79 ,5261680000 ,108952000000 
02-Feb-18,1035.77 ,1035.77 ,757.98 ,915.79 ,6713290000 ,100836000000 
03-Feb-18,919.21 ,991.94 ,847.69 ,964.02 ,3243480000 ,89507600000 
04-Feb-18,964.67 ,969.03 ,805.06 ,834.68 ,2997090000 ,93953400000 
05-Feb-18,834.96 ,856.65 ,644.60 ,697.95 ,4269530000 ,81337400000 
06-Feb-18,707.74 ,796.44 ,574.42 ,793.12 ,6518270000 ,68958700000 
07-Feb-18,790.43 ,851.20 ,723.43 ,757.07 ,3896180000 ,77032000000 
