Date,Open,High,Low,Close,Volume,Market Cap
10-Jun-17,0.06 ,0.11142 ,0.06187 ,0.11142 ,4904520.00 ,13127700.00 
11-Jun-17,0.11 ,0.10894 ,0.07229 ,0.07782 ,2110190.00 ,23055600.00 
12-Jun-17,0.08 ,0.08524 ,0.06402 ,0.06774 ,1009270.00 ,16483700.00 
13-Jun-17,0.07 ,0.07597 ,0.06302 ,0.07065 ,915591.00 ,14463400.00 
14-Jun-17,0.07 ,0.07618 ,0.05613 ,0.05977 ,817322.00 ,14961700.00 
15-Jun-17,0.06 ,0.06320 ,0.05061 ,0.06107 ,446617.00 ,12668100.00 
16-Jun-17,0.06 ,0.07084 ,0.05767 ,0.06610 ,809061.00 ,12960000.00 
17-Jun-17,0.07 ,0.06770 ,0.06036 ,0.06406 ,727909.00 ,14065800.00 
18-Jun-17,0.06 ,0.06895 ,0.06283 ,0.06375 ,391223.00 ,13491100.00 
19-Jun-17,0.06 ,0.06870 ,0.06250 ,0.06757 ,463882.00 ,13680500.00 
20-Jun-17,0.07 ,0.07244 ,0.06440 ,0.06521 ,659982.00 ,14301700.00 
21-Jun-17,0.06 ,0.07934 ,0.06433 ,0.07079 ,1421840.00 ,13643800.00 
22-Jun-17,0.07 ,0.07741 ,0.06943 ,0.07717 ,488186.00 ,14812400.00 
23-Jun-17,0.08 ,0.09192 ,0.07319 ,0.08716 ,923858.00 ,15947900.00 
24-Jun-17,0.09 ,0.09026 ,0.07614 ,0.07807 ,866045.00 ,18455700.00 
25-Jun-17,0.08 ,0.08297 ,0.07128 ,0.07253 ,496223.00 ,16338300.00 
26-Jun-17,0.07 ,0.07720 ,0.05612 ,0.06864 ,513922.00 ,15478600.00 
27-Jun-17,0.07 ,0.06987 ,0.05703 ,0.06676 ,641460.00 ,14571800.00 
28-Jun-17,0.07 ,0.07634 ,0.06351 ,0.07290 ,395909.00 ,14480800.00 
29-Jun-17,0.07 ,0.07708 ,0.06866 ,0.07539 ,512189.00 ,15420700.00 
30-Jun-17,0.08 ,0.09595 ,0.06550 ,0.07046 ,2499950.00 ,16018700.00 
01-Jul-17,0.07 ,0.07788 ,0.06183 ,0.06421 ,310446.00 ,14952700.00 
02-Jul-17,0.06 ,0.06411 ,0.00315 ,0.05374 ,125629.00 ,13216400.00 
03-Jul-17,0.05 ,0.05574 ,0.04307 ,0.04705 ,78981.00 ,11366500.00 
04-Jul-17,0.05 ,0.05218 ,0.04682 ,0.04880 ,33256.00 ,9960270.00 
05-Jul-17,0.05 ,0.09583 ,0.04425 ,0.06211 ,260351.00 ,10431000.00 
